source,transaction,property_id,link,property_name,description,address_street,address_town,address_zrea,room_number,floor_area,building_status,year_of_construction,year_of_top,floor,energ_cert,price,price_area,photo_url_1,photo_url_2,photo_url_3
reality_sk,predaj,JuHF8bJCRU4,https://www.reality.sk/byty/predaj-exkluzivne-3-izbovy-byt-v-centre-trnavy-v-projekte-city-residance/JuHF8bJCRU4/,Predaj | Exkluzívne - 3 izbový byt v centre Trnavy v projekte CITY RESIDANCE,"F-one reality Vám exkluzívne ponúka na predaj 3-izbový byt v jedinečnom projekte CITY RESIDENCE v centre Trnavy, ktorý spája moderný dizajn, vysoký štandard a mestský komfort. Tento výnimočný byt s celkovou výmerou 94,33 m² ponúka navyše terasu o veľkosti 15 m², balkón 8 m² a pivnicu 4 m², čo vytvára dokonalý priestor pre komfortné mestské bývanie.DISPOZÍCIAByt sa nachádza na 2. poschodí zo 4 v modernom bytovom dome s výťahom (kolaudácia v roku 2019). Dispozícia je premyslená do detailu – vstupná chodba so samospúšťacím osvetlením a dostatkom úložného priestoru a vstupom na terasu s výhľadom do vnútrobloku, priestranná spálňa, samostatné WC, kúpeľňa s vaňou aj sprchovacím kútom a samostatná izba so vstavaným roll-doorom. Dominantou bytu je veľkorysá obývacia izba spojená s dizajnovou kuchyňou na mieru, ktorá je vybavená vstavanými spotrebičmi vrátane práčky a umývačky riadu. Z obývacej časti je priamy vstup na balkón, ktorý poskytuje príjemný priestor na oddych.&amp;amp;nbsp;Byt pôsobí svetlo, vzdušne a elegantne, vďaka kvalitným materiálom použitým v interiéri. Predáva sa kompletne zariadený nábytkom na mieru, takže nový majiteľ si môže okamžite vychutnať pohodlie bývania bez nutnosti ďalších investícií. V horúcich letných dňoch oceníte klimatizáciu, ktorá zabezpečí príjemnú teplotu v celom byte. Komfort bývania zvyšujú moderné hliníkové okná a látkové zatmavovacie žalúzie, ktoré dodávajú interiéru príjemný vzhľad.K bytu je možné dokúpiť parkovacie miesto v podzemnej garáži s priamym prístupom k výťahom, čo zabezpečuje maximálny komfort a bezpečnosť.CITY RESIDENCE ponúka exkluzívne bývanie v samom srdci Trnavy – v pešej dostupnosti sa nachádzajú obchody, kaviarne, reštaurácie, školy, zdravotnícke zariadenia aj historické centrum mesta.Ak hľadáte kombináciu luxusu, priestoru, moderného dizajnu a výnimočnej lokality, tento byt je pre Vás ideálnou voľbou.&amp;amp;nbsp;CENA549&amp;amp;nbsp;900,- &amp;amp;nbsp;(možná dohoda)V cene je zahrnutý kompletný právny servis a možnosť vybavenia financovania cez firemného hypotekárneho špecialistu.KONTAKTNatália Absolonovánataliaabsolonova@f-1one.sk0904 403 711",,Trnava,Trnavský kraj,,94,Novostavba,,,,,549900,5850,https://s.unitedclassifieds.sk/jul/9MMqPsZJe_fss?st=ajZ2Vy4DgUTuWUkyQdYROH_Qbtrb0l11uzP90NGaFi4&ts=1760733727&e=0,https://s.unitedclassifieds.sk/jul/I3Ck6dmJ3_fss?st=5lUx2sem6QQbtQoAvM9Nj8rLEyDnmRGdMPiKEqgZHGw&ts=1760733728&e=0,https://s.unitedclassifieds.sk/jul/CBbnVlFB9_fss?st=u-wps5ACxW8i7ZCu2ckVB_5rd3Sa9NDqD5MDohXS82o&ts=1760733730&e=0
reality_sk,predaj,JuOmT5EeemK,https://www.reality.sk/byty/velky-2-izbovy-byt-na-predaj-v-trnave-len-5-minut-peso-od-centra/JuOmT5EeemK/,Veľký 2-izbový byt na predaj v Trnave – len 5 minút pešo od centra,"Veľký a svetlý 2-izbový byt na predaj v Trnave – len 5 minút pešo od centra! Hľadáte byt, ktorý spája priestrannosť, svetlo a skvelú polohu? Tento 2-izbový byt s rozlohou 77,43 m² sa nachádza v tichej ulici na ul. J. Sambucusa, iba 5 minút chôdze od historického centra Trnavy.- Rozloha 77,43 m²- Cena: 175 000 €- Dispozícia bytu:2 veľké izby (22,71 m² a 22,50 m²) – ideálne na obývačku a spálňu,priestranná kuchyňa (11,97 m²),kúpeľňa, samostatné WC, predsieň,komora a pivnica v suteréne,loggia s príjemným výhľadom.Byt je svetlý a vzdušný, vďaka čomu pôsobí ešte väčšie. Prešiel čiastočnou rekonštrukciou, takže si ho môžete hneď užívať alebo zariadiť podľa vlastného vkusu. Vďaka svojej veľkorysej metráži ponúka aj možnosť úpravy na 3-izbový byt.- Výhody bytu:výnimočná poloha – centrum mesta doslova na dosah,tichá ulica so zeleňou a kompletnou občianskou vybavenosťou v okolí,praktický úložný priestor (pivnica, komora),nízke mesačné náklady,flexibilita dispozičného riešenia. - Ideálne riešenie:Perfektný domov pre páry, mladé rodiny či jednotlivcov, ktorí chcú bývať v blízkosti centra, no zároveň v pokojnom prostredí. Skvelá voľba aj ako investícia na prenájom. Zavolajte ešte dnes a príďte si pozrieť tento jedinečný byt – takéto ponuky v Trnave sa objavujú zriedkavo!Pre viac info:BC. Glória NovákováSprievodca nehnuteľnosťamiRealBand s.r.o.Tel. +421 910 707 000E-mail: gloria.novakova@realband.sk",,Trnava,Trnavský kraj,1,77,Čiastočná rekonštrukcia,1955,,2,nie je,175000,2273,https://s.unitedclassifieds.sk/jul/MjELqL9CD_fss?st=S7Qhgt27sDkWjOpU4UIrctOT25U9uHItx-l-RKxnNB0&ts=1757019347&e=0,https://s.unitedclassifieds.sk/jul/MiomJvJfX_fss?st=yPa5OjaU4OntR86mwCBNDy67rHyhy9iuQXdwThNvpTM&ts=1757019351&e=0,https://s.unitedclassifieds.sk/jul/zEGCQ70KI_fss?st=k1iVWa24Wrllr_aAJvxZ2yRrOEKfozKYslOMquZI2pc&ts=1757019353&e=0
reality_sk,predaj,JuDpEUWX__y,https://www.reality.sk/byty/na-predaj-slnecny-2-izbovy-byt-s-vlastnym-parkovacim-miestom-v-obci-selpice/JuDpEUWX__y/,Na predaj slnečný 2-izbový byt s vlastným parkovacím miestom v obci Šelpice,"Wealth Group exkluzívne ponúka na predaj krásny, priestranný a slnečný 2-izbový byt s podlahovou plochou 58,17 m² v tichej lokalite obce Šelpice. Byt sa nachádza na 2. poschodí bytového domu a má veľmi praktickú a modernú dispozíciu.Dispozícia bytu:• priestranná obývacia izba spojená s kuchyňou,• samostatná izba (spálňa),• kúpeľňa,• samostatné WC,• predsieň,• loggia s krásnym výhľadom na prírodu.&amp;amp;nbsp;K bytu prislúcha aj technická miestnosť nachádzajúca sa vedľa bytu,&amp;amp;nbsp;v ktorej je umiestnený zásobníkový&amp;amp;nbsp;ohrievač teplej vody, a ktorá zároveň ponúka praktický úložný priestor. Samozrejmosťou je aj vlastné parkovacie miesto pred bytovým domom.Vykurovanie je lokálne, elektrickými priamotopnými radiátormi, kombinové s rekuperačnou jednotkou. V kúpeľni je elektrické podlahové kúrenie.&amp;amp;nbsp;Byt je svetlý, s výbornou orientáciou a veľkosťou izieb, vhodný na okamžité nasťahovanie alebo ako investícia na prenájom.&amp;amp;nbsp;Obec Šelpice sa nachádza len 6 km od Trnavy, čo z nej robí ideálne miesto pre pokojné bývanie s rýchlou dostupnosťou do mesta. Ponúka kompletnú občiansku vybavenosť, športové a kultúrne zázemie a pritom si zachováva pokojnú vidiecku atmosféru s krásnym prírodným prostredím. Lokalita je obľúbená pre svoju kľudnú polohu, dobré dopravné napojenie a príjemnú komunitu obyvateľov.Cena tohto krásneho bytu aj s parkovacím miestom je 149 990 eur.V cene sú započítané komplexné právne služby, správne poplatky na katastri a poplatky za overenie podpisov u notára. V prípade záujmu zabezpečíme rýchle a nezávislé poradenstvo v oblasti financovania kúpy a získanie najvýhodnejších podmienok pre hypotekárny úver podľa podmienok kupujúceho. Ak Vám hypotéku nevybavíme, rezervačný poplatok Vám vrátime v plnej výške.&amp;amp;nbsp;&amp;amp;nbsp;",,Trnava,Trnavský kraj,2,58,Kompletná rekonštrukcia,,2008,,,139990,2414,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9WSWt5VzZkSkpfZnNzLC01LC01LDAsMzAsMzApL2p1bA==/xI-ZwALd0_fss?st=ZhjS2QmSxY-66Is4wFhVkq3Z_nfTUx73vs6t5O1hGtg&ts=1758731042&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9WSWt5VzZkSkpfZnNzLC01LC01LDAsMzAsMzApL2p1bA==/C8bAqUgFt_fss?st=50c3aOvAuvoLQml6VZ-uoK2xlMTAzFb6hnet5sdkREs&ts=1758731043&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9WSWt5VzZkSkpfZnNzLC01LC01LDAsMzAsMzApL2p1bA==/zqLMj6zO8_fss?st=axRQcD__lWx6RImyJm3nJiuz7XaqLUgFZJqBPuihrck&ts=1758731044&e=0
reality_sk,predaj,JuQqRAFMZup,https://www.reality.sk/byty/luxusna-rezidencia-zelenice-s-bazenom-wellness-15min-od-tt/JuQqRAFMZup/,"Luxusná rezidencia Zelenice s bazénom, wellness,15min od TT","Kompletnú ponuku nájdete na www.rezidenciazelenice.skOptima home ponúka na predaj novovznikajúci rezidenčný objekt, aký nemá zatiaľ obdoby v SR.Rezidencia Zelenice v Dolných Zeleniciach, ponúka bývanie v uzavretom komplexe&amp;amp;nbsp;na skok 15 min. od Trnavy, Hlohovca a Serede. Obytný komplex susedí s 200 ročným 3Ha parkom a ponúka rezidentom vybavenie ako bazén, vírivky, sauna barbeque časť, posedenie a krásnu záhradu.Rezidencia Zelenice bola pôvodne vo výstavbe ako hospitz, avšak sa stavba preklasifikovala na bytové bývanie a projekčne sa doplnila sa o ďaľšiu modernú čast. Daľšie práce sa začínajú realizovať a dokončenie projektu je plánované 4Q 2026.&amp;amp;nbsp;Na predaj je široká ponuka bytov, kde&amp;amp;nbsp;sú byty od garzóniek až po 3 izbové byty.&amp;amp;nbsp;Kompletnú ponuku nájdete na www.rezidenciazelenice.sk",,Trnava,Trnavský kraj,2,45,Novostavba,,,,A,110616,2458,https://s.unitedclassifieds.sk/jul/Pry-pA2zb_fss?st=2Pn3sXvp5c29TACRuTF-g-jlQ4z57Y6vxui_f2Ww9t4&ts=1757520211&e=0,https://s.unitedclassifieds.sk/jul/H23bVh78b_fss?st=XqOnnIp0fNTYZ5yqFdZ4jvN_Q7VLHvcyh0C_W0rtJcg&ts=1757520211&e=0,https://s.unitedclassifieds.sk/jul/JKsP5tGdI_fss?st=LmaQdb64M6W_04-_TtnacuK2z271n8wO5JhED9F2TZw&ts=1757520210&e=0
reality_sk,predaj,Ju6fYDQptul,https://www.reality.sk/byty/luxusna-rezidencia-zelenice-s-bazenom-wellness-15min-od-tt/Ju6fYDQptul/,"Luxusná rezidencia Zelenice s bazénom, wellness,15min od TT","Kompletnú ponuku nájdete na www.rezidenciazelenice.skOptima home ponúka na predaj novovznikajúci rezidenčný objekt, aký nemá zatiaľ obdoby v SR.Rezidencia Zelenice v Dolných Zeleniciach, ponúka bývanie v uzavretom komplexe&amp;amp;nbsp;na skok 15 min. od Trnavy, Hlohovca a Serede. Obytný komplex susedí s 200 ročným 3Ha parkom a ponúka rezidentom vybavenie ako bazén, vírivky, sauna barbeque časť, posedenie a krásnu záhradu.Rezidencia Zelenice bola pôvodne vo výstavbe ako hospitz, avšak sa stavba preklasifikovala na bytové bývanie a projekčne sa doplnila sa o ďaľšiu modernú čast. Daľšie práce sa začínajú realizovať a dokončenie projektu je plánované 4Q 2026.&amp;amp;nbsp;Na predaj je široká ponuka bytov, kde&amp;amp;nbsp;sú byty od garzóniek až po 3 izbové byty.&amp;amp;nbsp;Kompletnú ponuku nájdete na www.rezidenciazelenice.sk",,Trnava,Trnavský kraj,3,63,Novostavba,,,,A,157656,2502,https://s.unitedclassifieds.sk/jul/Pry-pA2zb_fss?st=2Pn3sXvp5c29TACRuTF-g-jlQ4z57Y6vxui_f2Ww9t4&ts=1757520211&e=0,https://s.unitedclassifieds.sk/jul/H23bVh78b_fss?st=XqOnnIp0fNTYZ5yqFdZ4jvN_Q7VLHvcyh0C_W0rtJcg&ts=1757520211&e=0,https://s.unitedclassifieds.sk/jul/AxB9hZulx_fss?st=rGw46jrT7ZHZvS3ikKj29OxmG8gssQT3x4WDCw04KCE&ts=1757520211&e=0
reality_sk,predaj,JuFgVdypRDT,https://www.reality.sk/byty/rezervovane-dizajnovy-3-izbovy-byt-v-trnave-po-kompletnej-rekonstrukcii-na-predaj/JuFgVdypRDT/,+++REZERVOVANÉ+++ DIZAJNOVÝ 3 IZBOVÝ BYT V TRNAVE PO KOMPLETNEJ REKONŠTRUKCII NA PREDAJ+++,"+++ REZERVOVANÉ+++DIZAJNOVÝ 3 IZBOVÝ BYT V TRNAVE PO KOMPLETNEJ REKONŠTRUKCII NA PREDAJ+++Kamenár&amp;amp;amp;Partners Vám dáva exkluzívne do pozornosti predaj tohto jedinečného 3 izbového bytu v&amp;amp;nbsp;Trnave. Náš byt sa nachádza na 2.poschodí samozrejme s&amp;amp;nbsp;výťahom v&amp;amp;nbsp;zrekonštruovanom bytovom dome na Zelenečskej ulici v&amp;amp;nbsp;Trnave. Medzi klientmi obľúbený ,,trojizbák‘‘typu bauring patrí medzi najlešie riešené trojizbáky vôbec, pretože disponujú podlahovu plochou 68m2 plus priestranná lodžia-5m2, majú 3 samostatné izby oddelené od kuchyňe a&amp;amp;nbsp;ten náš má priestranný šatník priamo na chodbe bytu. Presvetlenosť počas celého dňa je zabezbečená práve jeho priam ideálnou orientáciou na východ a&amp;amp;nbsp;západ. Dôkladná a&amp;amp;nbsp;precízna rekonštrukcia je rukopisom majiteľov tohto bytu, pričom boli použité prvotriedne materiály a&amp;amp;nbsp;dôraz bol kladený na funkčnosť, nadčasovosť a&amp;amp;nbsp;v&amp;amp;nbsp;neposlednom rade na maximálne využitie priestoru bytu.&amp;amp;nbsp;Samozrejmosťou je kompletne vymenená elektroinštalácia, rozvody, stierky s&amp;amp;nbsp;maľovkami, tapety. Byt je vybavený klimatizáciou. Majitelia ponúkajú byt z&amp;amp;nbsp;veľkej časti zariadený.&amp;amp;nbsp;K&amp;amp;nbsp;bytu patrí pivničná kobka v&amp;amp;nbsp;suteréne o&amp;amp;nbsp;veľkosti 1,75m2. Mesačné náklady na tento byt pre trojčlennú rodinu predstavujú sumu 180,- Euro plus elektrika. Loklita ponúka absolútnu občiansku vybavenosť, množstvo zelene a&amp;amp;nbsp;výbornú dostupnosť na dialnicu R1 a&amp;amp;nbsp;D1. Zaujímavosťou je že pred bytovým domom neplatí meststká parkovacia politika.&amp;amp;nbsp;CENA: 185.000,-EUROPre viac informácií o&amp;amp;nbsp;tejto atraktívnej ponuke, ako aj možnosti dohodnutia si obhliadky ma kontaktujte kedykoľvek na čísle 0918 507&amp;amp;nbsp;888-Miroslav Kamenár",,Trnava,Trnavský kraj,3,73,Kompletná rekonštrukcia,1975,,2,,185000,2534,https://s.unitedclassifieds.sk/jul/kpSx-mh3h_fss?st=jkkgtgvI45xnWm_rj1JaTqnSTS2XNH_tmLModHpKzJQ&ts=1758290539&e=0,https://s.unitedclassifieds.sk/jul/3Vr3XyUz-_fss?st=oQkqjAlbnvAHAVzkJS3OxQD4ZfJbjj4YoLnTlexxVrE&ts=1758290540&e=0,https://s.unitedclassifieds.sk/jul/JGYoyq127_fss?st=AsGaygv0l8Pj7XmInNSIHdZ1Cx1YtSO_eaOMZz0kGM4&ts=1758290541&e=0
reality_sk,predaj,JuJjXCPDHyx,https://www.reality.sk/byty/pupava-development-ponuka-luxusne-4-izbove-mezonety-v-centre-trnavy-pupavy-residence/JuJjXCPDHyx/,Púpava development ponúka luxusné 4-izbové mezonety v centre Trnavy – Púpavy Residence,"Púpava development prináša do Trnavy výnimočné 4-izbové mezonety s výmerou až 182,17 m², ktoré predstavujú vrchol komfortu a moderného mestského bývania.Nachádzajú sa v rezidencii Púpavy Residence priamo v centre Trnavy, vedľa City Arény, s nádhernými výhľadmi na ružový park alebo historické centrum.Unikátne prvky mezonetov:•priestranná výmera až 182,17 m²•luxusné schodisko s madlom z jediného kusa dreva – detail, ktorý podčiarkuje exkluzivitu•dispozičné riešenie pre náročných – veľkorysé obytné priestory, viacero kúpeľní a toaliet•výhľad buď na pokojný Ružový park, alebo na pulzujúcu historickú TrnavuŠtandard v cene bytu:•kompletný luxusný štandard a kobka v cene•podlahové kúrenie a stropné chladenie•rekuperácia•francúzske okná s panoramatickými výhľadmi•exteriérové elektrické žalúzie•prémiové materiály:osanita a obklady Villeroy &amp;amp; Bochovodovodné batérie Hansgroheodrevené parkety BOENobezfalcové interiérové dvere ClassenExkluzivita projektu Púpavy Residence:•luxusné spoločné priestory s dizajnovou úpravou•súkromná galéria s obrazmi mladých slovenských umelcov•umelecké objekty Púpavy priamo na námestí pred rezidenciou (rovnaké diela zdobia aj Burj Khalifu v Dubaji)•reštaurácia, pekáreň a služby hneď pod rezidenciou•možnosť dokúpiť komfortné podzemné parkovaniePrečo práve mezonety v Púpavy Residence?Tieto byty sú jedinečnou kombináciou priestoru, luxusného vybavenia a prestížnej adresy.Sú určené pre klientov, ktorí hľadajú výnimočný životný štýl a bývanie, aké v Trnave nemá konkurenciu.Viac informácií a kompletnú ponuku bytov nájdete na www.pupavyresidence.sk.",,Trnava,Trnavský kraj,,92,Novostavba,2025,,2,A,541000,5880,https://s.unitedclassifieds.sk/jul/35wH20BWs_fss?st=GmoSFKfIEnu8-IeyCCShtanMNA_0eHAHkE88Oe64_Wg&ts=1760014797&e=0,https://s.unitedclassifieds.sk/jul/gt4iDxW_n_fss?st=p30Y0QuyIoLRQPwMbrxWyLRAvaL8qYBQ2uORKp_dRsE&ts=1760014778&e=0,https://s.unitedclassifieds.sk/jul/gnjFLKKR-_fss?st=bax2ANVwYaXq4qKcCmUgj3DTIOnkiQV510hCNWI3OLU&ts=1760014782&e=0
reality_sk,predaj,Ju4bNWQxqXm,https://www.reality.sk/byty/pupava-development-ponuka-luxusne-3-izbove-byty-v-centre-trnavy-pupavy-residence/Ju4bNWQxqXm/,Púpava development ponúka luxusné 3-izbové byty v centre Trnavy – Púpavy Residence,"Púpava development predstavuje unikátny rezidenčný projekt Púpavy Residence, ktorý prináša do Trnavy priestranné 3-izbové byty s výmerou až 79,93 m².Projekt sa nachádza priamo v srdci mesta, vedľa City Arény, s pešou dostupnosťou do historického centra, parku aj všetkých služieb.Výnimočný štandard v cene bytu:•kompletný luxusný štandard a kobka už v cene bytu•podlahové kúrenie a stropné chladenie pre celoročný komfort•rekuperácia – zdravé vnútorné prostredie a úspora energií•exteriérové elektrické žalúzie pre súkromie a reguláciu teploty•francúzske okná s výhľadom na park alebo námestie•praktické dispozičné riešenia:ovaňa pre pohodlie celej rodinyosamostatný šatníkodve toalety pre maximálny komfort bývania•prémiové materiály bez príplatkov:osanita a obklady Villeroy &amp;amp; Bochovodovodné batérie Hansgroheodrevené parkety BOENobezfalcové interiérové dvere ClassenExkluzivita projektu Púpavy Residence:•luxusné spoločné priestory v štýle rezidencií veľkých európskych miest•súkromná galéria s obrazmi mladých slovenských umelcov – umelecký zážitok priamo doma•umelecké objekty Púpavy na námestí pred rezidenciou – rovnaké diela zdobia aj prestížnu Burj Khalifu v Dubaji•priamo pod rezidenciou reštaurácia, pekáreň a služby – všetko pohodlne na dosah•pohodlné parkovanie zabezpečuje podzemná garáž, ktorú je možné si dokúpiť k bytu•výnimočná lokalita v centre – spája pokoj ružového parku s pulzujúcim mestským námestímPrečo Púpavy Residence?Púpavy Residence prináša plnohodnotný luxusný životný štýl v centre Trnavy – bez kompromisov.3-izbové byty sú ideálne pre rodiny alebo náročných klientov, ktorí hľadajú viac priestoru, funkčné riešenia a prémiové vybavenie v srdci mesta.Viac informácií a kompletnú ponuku bytov nájdete na www.pupavyresidence.sk.",,Trnava,Trnavský kraj,,73,Novostavba,2025,,2,A,427000,5849,https://s.unitedclassifieds.sk/jul/dH8pOrOqS_fss?st=CSo2To49z8BjER-H8KX1yFz4uSw36o4FWrlRb4F0kls&ts=1760014524&e=0,https://s.unitedclassifieds.sk/jul/jBRmQ-Ql5_fss?st=6IkvI_nfvmEkla4VXJo1lHmK7GvxSiZNKBoXGX0as4I&ts=1760014526&e=0,https://s.unitedclassifieds.sk/jul/6B6z3J8fu_fss?st=ptud2Nd1mvyXzfDm-dQxS6I53TilfJR90V0oIiYngm8&ts=1760014528&e=0
reality_sk,predaj,JudiR-wR4x_,https://www.reality.sk/byty/pupava-development-ponuka-luxusne-2-izbove-byty-v-centre-trnavy-pupavy-residence/JudiR-wR4x_/,Púpava development ponúka luxusné 2-izbové byty v centre Trnavy – Púpavy Residence,"Púpava development predstavuje unikátny rezidenčný projekt Púpavy Residence, ktorý prináša do Trnavy luxusné 2-izbové byty s výmerou až do 61,57 m².Projekt sa nachádza priamo v srdci mesta, vedľa City Arény, s pešou dostupnosťou do historického centra, parku aj všetkých služieb.Výnimočný štandard v cene bytu:•kompletný luxusný štandard a kobka už v cene bytu•podlahové kúrenie a stropné chladenie pre celoročný komfort•rekuperácia – zdravé vnútorné prostredie a úspora energií•exteriérové elektrické žalúzie pre súkromie a reguláciu teploty•francúzske okná s výhľadom na park alebo námestie•prémiové materiály bez príplatkov:osanita a obklady Villeroy &amp;amp; Bochovodovodné batérie Hansgroheodrevené parkety BOENobezfalcové interiérové dvere ClassenExkluzivita projektu Púpavy Residence:•luxusné spoločné priestory v štýle rezidencií veľkých európskych miest•súkromná galéria s obrazmi mladých slovenských umelcov – umelecký zážitok priamo doma•umelecké objekty Púpavy na námestí pred rezidenciou – rovnaké diela zdobia aj prestížnu Burj Khalifu v Dubaji•priamo pod rezidenciou reštaurácia, pekáreň a služby – všetko pohodlne na dosah•pohodlné parkovanie zabezpečuje podzemná garáž, ktorú je možné si dokúpiť k bytu•výnimočná lokalita v centre – spája pokoj Ružového parku s pulzujúcim mestským námestímPrečo Púpavy Residence?Púpavy Residence prináša plnohodnotný luxusný životný štýl v centre Trnavy – bez kompromisov.Byty sú určené pre tých, ktorí hľadajú moderné technológie, kvalitné materiály a prestížnu adresu v spojení s umením a atmosférou mesta.Viac informácií a kompletnú ponuku bytov nájdete na www.pupavyresidence.sk.",,Trnava,Trnavský kraj,,45,Novostavba,2025,,2,A,274000,6089,https://s.unitedclassifieds.sk/jul/wEN1s1IPh_fss?st=wJzDSktujEJWpYbnwhnqpdoizqahVOiQDHA4zsGDA38&ts=1760014364&e=0,https://s.unitedclassifieds.sk/jul/R68F3TFC1_fss?st=snTvO9NbS8ObreZQ4et3fPpX22BqkU26Hddghh0Gv1Y&ts=1760014356&e=0,https://s.unitedclassifieds.sk/jul/uxegesKP8_fss?st=ugZpJauwy-BcwxVehuC9696xhqelBcCrQoZofs75mFQ&ts=1760014358&e=0
reality_sk,predaj,JuDk6n7v_1i,https://www.reality.sk/byty/az-byty-kamenac-2-izbovy-byt-jedinecne-byvanie-v-srdci-kamenneho-mlynu-v-trnave/JuDk6n7v_1i/,AZ. Byty Kamenáč – 2 izbový byt - jedinečné bývanie v srdci Kamenného Mlynu v Trnave,"Exkluzívne iba u nás Vám predstavujeme v mene našej realitnej kancelárie Andel &amp;amp;#038; Zachar unikátny a moderný developerský projekt Byty Kamenáč, ktorý vyrastá v najvyhľadávanejšej časti Trnavy – Kamenný Mlyn, len na krok od obľúbeného rekreačného parku. Dispozícia:V ponuke nájdete ideálne bývanie pre jednotlivcov, páry a rodiny:•1,5-izbové byty – vhodný ako štartovací alebo investičný byt•2-izbové byty – ideálny ako pre mladých ľudí, tak aj pre pokojné bývanie na dôchodku•3-izbové byty – perfektná voľba pre rodiny s deťmi,•a nadštandardné 4-izbové byty – to najkomfortnejšie bývanie pre náročných.Projekt sa bude stavať na 2 etapy, pričom aktuálne prebieha výstavba prvej etapy (90 bytov), kde je kolaudácia plánovaná na november 2026. Projekt ponúka moderné bývanie s dôrazom na kvalitu, komfort a výnimočnú polohu v rámci mesta.2 izbový byt – V ponuke nájdete dva typy bytov, oba byty ponúkajú komfortné bývanie s obytnou plochou 50 m² a priestranným balkónom 4,86 m² alebo 4,19 m².Byty sa predávajú v kvalitnom štandardnom prevedení bez kuchynskej linky, čo novému majiteľovi umožňuje prispôsobiť si kuchyňu podľa vlastných predstáv. Dispozícia bytov je premyslená s dôrazom na praktickosť a pohodlie – na nového majiteľa čaká napríklad krásne presvetlený denný priestor, veľká spálňa ale aj praktické úložné priestory. Veľkým benefitom je podlahové kúrenie, vďaka ktorému nie sú v interiéri žiadne radiátory a celková plocha bytu je efektívne využitá.Tento byt je k dispozícii s balkónom, alebo s predzáhradkou na prízemí, prípadne na najvyššom podlaží s veľkou terasou (strecha).K bytu je potrebné zakúpiť vonkajšie alebo garážové parkovacie státie.Lokalita:Lokalita Kamenný mlyn je ideálnym miestom na život. Kamenáč ponúka široké možnosti, ako tráviť svoj voľný čas. Nájdeme tu park, rôzne športoviská, detské ihriská, cyklotrasy, golfové ihrisko ale napríklad aj kúpalisko a wellnes zónu.Prečo si vybrať Byty Kamenáč?1.Top lokalita Kamenný Mlyn – pokojné bývanie obklopené prírodou2.Blízkosť centra Trnavy a kompletná občianska vybavenosť3.Elegantná architektúra, čisté línie, nadčasový dizajn4.Energetická trieda A0 + podlahové kúrenie v každom byte5.Detská zóna v rámci areálu6.Vlastné garážové alebo vonkajšie parkovanie pre vaše pohodlie, k dispozícii aj pivničné kobky7.Bezprostredná blízkosť parku, ideálne miesto pre relax alebo šport8.Skvelá investícia – rastúca hodnota lokality a obmedzený počet bytovFinancovanie nehnuteľnosti:-Pri podpise rezervačnej zmluvy 3000€-Pri podpise zmluvy o budúcej zmluve - 20% sumy z celkovej ceny bytu (do 30 dní od podpisu RZ)-Pri podpise kúpnej zmluvy – zvyšných 80% sumy z celkovej ceny bytuProjekt ponúka aj financovanie pre koncového zákazníka – možnosť schválenia hypotekárneho úveru dnes a čerpanie až po kolaudácii.V prípade otázok alebo záujmu o osobné stretnutie, nás neváhajte kontaktovať. Radi Vás prevedieme celým projektom. Počet bytov je obmedzený.David Otajovič0918 964 837otajovic@andelzachar.skPhDr. Karol Zachar, PhD.0908 560 294zachar@andelzachar.skTomáš Andel0911 147 939andel@andelzachar.sk",,Trnava,Trnavský kraj,,50,Novostavba,2025,,2,A,179900,3598,https://s.unitedclassifieds.sk/jul/P1CPoyNyE1_fss?st=1anbn0OTSozgRzysw5PC5l7bwpQGvjJylDiRaMhLx4s&ts=1756292927&e=0,https://s.unitedclassifieds.sk/jul/nGqtiWLp1_fss?st=UWFGBkGxWBTbeeO0E-f-CqF3AUpOf5dmaxYEc5q1tT4&ts=1756292931&e=0,https://s.unitedclassifieds.sk/jul/_5Agy7Ql5T_fss?st=HT9aGIOLoDOl9k3XGufTHEE4KH5y6hpBz-qWK4n19Gk&ts=1756292933&e=0
